bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:02:08,06:02:08,2,06:05:58,06:05:58,3,06:06:58,06:06:58,,,,,,,,,,,,,,,,,,
31,8,,,,2,06:09:47,06:09:47,,,,4,06:15:26,06:15:26,,,,6,06:19:20,06:19:40,7,06:26:35,06:26:35,8,06:28:13,06:28:13,9,06:30:41,06:31:11
31,8,1,08:11:09,08:11:09,2,08:17:36,08:17:36,3,08:18:58,08:18:58,4,08:26:31,08:26:40,5,08:28:33,08:28:33,6,08:29:35,08:29:40,7,08:40:59,08:40:59,8,08:45:14,08:45:39,9,08:49:11,08:49:41
31,8,1,09:47:41,10:11:10,2,10:17:46,10:17:46,3,10:19:31,10:19:31,4,10:27:47,10:27:47,5,10:29:33,10:29:33,6,10:30:42,10:30:42,7,10:37:46,10:37:46,8,10:39:50,10:39:50,9,10:42:10,10:42:10
31,8,1,11:39:11,12:12:11,2,12:19:48,12:19:48,3,12:22:07,12:22:07,,,,5,12:31:37,12:31:37,,,,7,12:40:41,12:40:41,8,12:42:38,12:42:39,9,12:45:48,12:46:09
31,8,1,14:11:13,14:11:13,2,14:17:43,14:17:43,3,14:19:47,14:19:47,4,14:27:35,14:27:40,5,14:29:41,14:29:41,6,14:30:47,14:30:47,7,14:38:25,14:38:45,8,14:40:15,14:40:15,9,14:44:03,14:44:09
31,8,1,15:51:43,16:11:13,2,16:17:11,16:17:11,3,16:18:46,16:18:46,4,16:26:16,16:26:16,,,,,,,7,16:36:40,16:36:40,,,,9,16:41:12,16:41:12
31,8,1,17:54:14,18:20:44,2,18:26:55,18:26:58,3,18:28:48,18:28:48,4,18:36:32,18:37:46,,,,6,18:40:10,18:40:10,7,18:53:23,18:53:23,8,18:55:13,18:55:13,9,18:57:29,18:57:40
31,8,1,20:01:45,20:01:45,2,20:06:58,20:06:58,3,20:08:44,20:08:44,4,20:15:21,20:15:21,5,20:16:41,20:16:41,6,20:17:50,20:17:50,7,20:22:52,20:22:52,8,20:24:23,20:24:23,9,20:26:16,20:26:16
31,8,1,21:56:45,21:56:45,2,22:02:18,22:02:18,3,22:03:51,22:03:51,4,22:10:09,22:10:10,5,22:11:01,22:11:01,6,22:11:54,22:11:54,7,22:16:47,22:16:47,,,,,,
31,8,1,23:17:15,23:17:15,,,,,,,,,,5,23:24:38,23:24:38,,,,,,,,,,,,
