bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:00:40,06:00:40,2,06:05:05,06:05:05,3,06:06:21,06:06:21,,,,,,,,,,,,,,,,,,
31,8,,,,2,06:09:16,06:09:19,,,,4,06:14:17,06:14:46,5,06:16:01,06:16:01,6,06:17:02,06:17:09,7,06:23:16,06:23:16,8,06:25:00,06:25:00,9,06:27:12,06:27:12
31,8,1,07:29:10,08:11:11,2,08:15:51,08:15:51,3,08:17:22,08:17:22,,,,,,,,,,,,,,,,,,
31,8,,,,2,08:20:29,08:20:29,,,,4,08:26:04,08:26:04,,,,,,,7,08:37:54,08:37:54,8,08:39:46,08:39:46,9,08:41:56,08:42:12
31,8,1,10:07:11,10:10:11,2,10:16:40,10:16:40,3,10:18:39,10:18:41,,,,,,,,,,,,,,,,,,
31,8,,,,2,10:22:13,10:22:18,,,,4,10:27:31,10:27:54,5,10:29:23,10:29:23,6,10:30:31,10:30:31,7,10:37:34,10:37:34,8,10:39:41,10:39:41,9,10:41:50,10:41:50
31,8,1,11:50:12,12:11:12,2,12:19:31,12:19:31,3,12:21:30,12:21:30,,,,,,,,,,,,,,,,,,
31,8,,,,2,12:25:33,12:25:33,,,,4,12:30:42,12:30:42,5,12:32:50,12:32:50,6,12:33:55,12:33:55,7,12:49:31,12:49:41,8,12:52:27,12:52:40,9,12:54:51,12:54:51
31,8,1,13:54:13,14:11:43,2,14:19:10,14:19:10,3,14:21:21,14:21:21,,,,,,,,,,,,,,,,,,
31,8,,,,2,14:25:05,14:25:05,,,,4,14:30:08,14:30:10,5,14:32:43,14:32:43,6,14:34:04,14:34:09,7,14:48:55,14:49:09,8,14:51:06,14:51:10,9,14:55:30,14:55:30
31,8,1,16:13:44,16:13:44,2,16:20:40,16:20:40,3,16:22:13,16:22:13,,,,,,,,,,,,,,,,,,
31,8,,,,2,16:25:37,16:25:37,,,,4,16:31:19,16:31:41,5,16:33:20,16:33:20,6,16:34:32,16:34:40,7,16:44:46,16:44:46,8,16:46:56,16:47:11,9,16:51:02,16:51:10
31,8,1,18:20:44,18:20:44,2,18:29:48,18:29:50,3,18:31:42,18:31:43,,,,,,,,,,,,,,,,,,
31,8,,,,2,18:35:08,18:35:08,,,,4,18:41:07,18:41:12,,,,,,,7,18:56:39,18:56:40,8,18:58:41,18:58:41,9,19:02:01,19:02:10
31,8,1,20:06:45,20:06:45,2,20:17:18,20:17:20,3,20:19:27,20:19:27,,,,,,,,,,,,,,,,,,
31,8,,,,2,20:23:54,20:23:54,,,,4,20:33:05,20:33:05,5,20:34:42,20:34:42,,,,,,,,,,,,
31,8,1,22:00:46,22:00:46,2,22:07:28,22:07:28,3,22:09:09,22:09:14,,,,,,,,,,,,,,,,,,
31,8,,,,2,22:12:59,22:12:59,,,,4,22:19:04,22:19:04,5,22:20:21,22:20:21,6,22:21:32,22:21:32,7,22:28:20,22:28:20,8,22:29:47,22:29:47,9,22:32:13,22:32:13
31,8,1,23:37:16,23:37:16,,,,,,,4,23:46:23,23:46:23,5,23:47:23,23:47:23,6,23:48:29,23:48:29,,,,,,,,,
