bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:02:39,06:02:39,2,06:06:49,06:06:49,3,06:07:54,06:07:54,,,,5,06:16:08,06:16:08,6,06:19:08,06:19:11,7,06:25:16,06:25:16,8,06:26:51,06:27:10,9,06:29:01,06:29:11
31,8,1,08:10:40,08:10:40,2,08:18:21,08:18:21,3,08:19:41,08:19:41,,,,,,,6,08:29:41,08:29:41,7,08:37:16,08:37:16,8,08:39:25,08:39:40,9,08:43:01,08:44:11
31,8,1,09:41:45,10:10:40,2,10:15:39,10:15:39,3,10:17:20,10:17:20,,,,5,10:26:57,10:26:57,,,,7,10:34:58,10:34:58,8,10:36:57,10:37:10,9,10:39:13,10:39:42
31,8,1,11:42:41,12:10:41,2,12:19:15,12:19:15,3,12:20:49,12:20:49,,,,5,12:28:56,12:28:56,,,,7,12:36:16,12:36:16,8,12:38:30,12:38:30,9,12:42:02,12:42:12
31,8,1,14:02:42,14:10:12,2,14:18:13,14:18:13,3,14:20:02,14:20:02,,,,5,14:28:38,14:28:38,,,,7,14:36:20,14:36:20,8,14:38:07,14:38:10,9,14:41:18,14:41:18
31,8,1,16:03:43,16:10:43,2,16:17:08,16:17:08,3,16:18:51,16:18:51,,,,,,,,,,7,16:39:12,16:39:16,8,16:41:06,16:41:10,9,16:43:36,16:43:40
31,8,1,18:21:13,18:21:13,2,18:27:12,18:27:12,3,18:28:56,18:28:56,,,,,,,,,,7,18:49:27,18:49:27,8,18:51:15,18:51:15,9,18:53:58,18:54:41
31,8,1,20:07:44,20:10:44,2,20:17:16,20:17:16,3,20:18:46,20:18:46,,,,5,20:27:38,20:27:38,,,,7,20:34:41,20:34:41,8,20:36:04,20:36:10,9,20:38:45,20:38:45
31,8,1,21:35:38,22:00:38,2,22:07:19,22:07:19,3,22:09:03,22:09:13,,,,5,22:17:19,22:17:19,,,,7,22:24:48,22:24:48,8,22:25:58,22:26:10,9,22:28:31,22:28:31
31,8,1,23:30:08,23:30:08,,,,,,,,,,5,23:38:08,23:38:08,,,,,,,,,,,,
