bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:13:39,06:13:39,2,06:19:06,06:19:06,3,06:20:07,06:20:10,,,,,,,,,,,,,,,,,,
31,8,,,,2,06:23:18,06:23:18,,,,4,06:28:09,06:28:47,5,06:29:57,06:29:57,6,06:32:35,06:32:40,7,06:39:11,06:39:11,8,06:41:01,06:41:09,9,06:43:07,06:43:10
31,8,1,07:26:39,08:11:10,2,08:15:48,08:15:48,3,08:17:17,08:17:17,,,,,,,,,,,,,,,,,,
31,8,,,,2,08:21:01,08:21:01,,,,,,,,,,,,,7,08:37:41,08:37:41,8,08:39:18,08:39:18,9,08:41:33,08:41:40
31,8,1,09:37:40,10:10:41,2,10:16:42,10:16:42,3,10:19:12,10:19:12,,,,,,,,,,,,,,,,,,
31,8,,,,2,10:23:59,10:23:59,,,,4,10:29:27,10:29:51,5,10:32:09,10:32:09,,,,,,,8,10:47:39,10:47:40,9,10:50:24,10:50:24
31,8,1,11:54:11,12:11:42,2,12:18:08,12:18:08,3,12:19:56,12:19:56,,,,,,,,,,,,,,,,,,
31,8,,,,2,12:24:09,12:24:09,,,,4,12:29:53,12:29:53,,,,,,,,,,8,12:47:33,12:47:39,9,12:51:33,12:51:42
31,8,1,13:45:43,14:13:42,2,14:21:49,14:21:49,3,14:24:27,14:24:27,,,,,,,,,,,,,,,,,,
31,8,,,,2,14:28:30,14:28:30,,,,4,14:33:44,14:33:44,,,,,,,,,,8,14:54:38,14:54:40,9,14:58:07,14:58:10
