bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:09:09,06:09:09,2,06:13:38,06:13:38,3,06:14:52,06:14:52,4,06:26:36,06:26:36,5,06:28:22,06:28:22,6,06:29:36,06:29:42,7,06:35:48,06:35:48,8,06:37:33,06:37:33,9,06:39:31,06:39:31
31,8,1,07:22:39,08:11:09,2,08:18:20,08:18:20,3,08:20:08,08:20:11,,,,,,,,,,,,,,,,,,
31,8,,,,2,08:24:30,08:24:30,,,,4,08:29:43,08:29:43,5,08:32:39,08:32:39,6,08:33:45,08:34:11,7,08:43:09,08:43:11,8,08:45:17,08:45:17,9,08:47:27,08:48:10
31,8,1,09:37:10,10:11:41,2,10:19:03,10:19:03,3,10:21:24,10:21:24,,,,,,,,,,,,,,,,,,
31,8,,,,2,10:25:32,10:25:32,,,,4,10:30:32,10:30:56,5,10:32:23,10:32:23,6,10:33:30,10:33:30,7,10:40:00,10:40:10,8,10:42:29,10:42:40,9,10:45:20,10:45:20
31,8,1,11:50:11,12:10:42,2,12:17:22,12:17:22,3,12:20:16,12:20:16,,,,,,,,,,,,,,,,,,
31,8,,,,2,12:24:18,12:24:18,,,,,,,5,12:31:39,12:31:39,6,12:32:41,12:32:41,7,12:40:22,12:40:22,8,12:42:12,12:42:12,9,12:44:32,12:45:11
31,8,1,13:56:13,14:11:43,2,14:19:07,14:19:07,3,14:21:16,14:21:16,,,,,,,,,,,,,,,,,,
31,8,,,,2,14:25:13,14:25:22,,,,4,14:30:29,14:30:29,5,14:31:33,14:31:33,6,14:32:31,14:32:31,7,14:41:34,14:41:42,8,14:43:42,14:43:42,9,14:45:52,14:46:11
31,8,1,16:06:14,16:12:14,2,16:19:41,16:19:49,3,16:21:44,16:21:44,4,16:30:48,16:30:48,5,16:32:10,16:32:10,6,16:33:12,16:33:12,7,16:41:21,16:41:21,8,16:43:04,16:43:10,,,
31,8,1,17:56:14,18:21:15,2,18:28:42,18:28:42,3,18:30:55,18:30:55,,,,,,,,,,,,,,,,,,
31,8,,,,2,18:34:27,18:34:27,,,,4,18:40:16,18:41:01,5,18:42:33,18:42:33,6,18:43:41,18:43:41,7,18:56:16,18:56:16,8,18:58:30,18:58:40,9,19:02:35,19:02:41
31,8,1,20:06:15,20:06:15,2,20:12:30,20:12:30,3,20:13:41,20:13:43,4,20:25:41,20:25:41,5,20:26:56,20:26:56,,,,7,20:36:30,20:36:30,8,20:37:47,20:37:47,9,20:40:09,20:40:10
31,8,1,21:59:16,22:00:46,2,22:06:24,22:06:24,3,22:08:02,22:08:02,,,,,,,,,,,,,,,,,,
31,8,,,,2,22:11:00,22:11:00,,,,4,22:16:10,22:16:10,5,22:17:04,22:17:04,6,22:18:03,22:18:03,7,22:22:47,22:22:47,8,22:23:47,22:23:47,9,22:25:37,22:25:42
31,8,1,23:33:46,23:33:46,,,,,,,4,23:41:40,23:41:40,5,23:42:31,23:42:31,6,23:43:23,23:43:23,,,,,,,,,
