bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:05:09,06:05:09,2,06:10:32,06:10:32,3,06:11:57,06:11:57,4,06:18:31,06:18:31,5,06:20:08,06:20:08,6,06:21:10,06:21:26,7,06:27:25,06:27:40,8,06:29:18,06:29:18,9,06:31:31,06:31:41
31,8,1,08:10:40,08:10:40,2,08:18:34,08:18:34,3,08:19:57,08:19:57,4,08:27:04,08:27:12,5,08:29:05,08:29:05,6,08:35:28,08:35:55,7,08:47:15,08:47:15,8,08:49:12,08:49:12,9,08:52:46,08:53:10
31,8,1,10:14:40,10:14:40,2,10:20:04,10:20:04,3,10:21:29,10:21:29,4,10:29:20,10:29:20,5,10:31:18,10:31:18,6,10:32:23,10:32:40,,,,8,10:43:17,10:43:17,9,10:47:06,10:47:10
31,8,1,11:56:41,12:11:41,2,12:18:19,12:18:23,3,12:19:46,12:19:46,4,12:27:07,12:27:07,5,12:29:19,12:29:19,,,,,,,8,12:40:53,12:40:53,9,12:43:16,12:43:16
31,8,1,14:10:42,14:10:42,2,14:16:24,14:16:24,3,14:17:56,14:17:56,4,14:25:18,14:25:18,,,,,,,,,,8,14:38:01,14:38:09,9,14:42:35,14:42:40
31,8,1,15:38:43,16:10:43,2,16:15:37,16:15:37,3,16:16:59,16:16:59,4,16:24:44,16:24:44,,,,,,,,,,8,16:36:51,16:36:51,9,16:40:19,16:40:41
31,8,1,18:23:14,18:23:14,2,18:29:26,18:29:26,3,18:31:11,18:31:11,4,18:38:02,18:38:02,,,,,,,,,,,,,,,
31,8,1,20:01:44,20:12:14,2,20:17:59,20:17:59,3,20:19:27,20:19:27,4,20:26:28,20:26:28,5,20:27:25,20:27:25,6,20:28:24,20:28:25,7,20:34:15,20:34:15,8,20:35:36,20:35:39,9,20:38:20,20:38:20
31,8,1,22:01:45,22:01:45,2,22:06:44,22:06:44,3,22:07:53,22:07:53,4,22:14:45,22:14:45,5,22:15:44,22:15:44,6,22:16:46,22:16:46,7,22:21:23,22:21:23,8,22:22:36,22:22:41,9,22:24:49,22:24:49
31,8,1,23:30:15,23:30:15,,,,,,,,,,5,23:37:49,23:37:49,,,,,,,,,,,,
