bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:01:38,06:01:38,,,,3,06:06:24,06:06:24,,,,5,06:13:57,06:13:57,6,06:15:01,06:15:01,7,06:19:31,06:19:31,8,06:21:05,06:21:11,9,06:23:14,06:23:40
31,8,1,08:07:39,08:13:39,2,08:18:55,08:18:55,3,08:20:26,08:20:26,,,,,,,6,08:29:37,08:29:39,7,08:36:09,08:36:11,8,08:38:34,08:38:41,9,08:40:36,08:40:40
31,8,1,10:10:40,10:10:40,2,10:16:02,10:16:02,3,10:18:27,10:18:27,,,,,,,,,,,,,,,,,,
31,8,1,12:10:41,12:10:41,2,12:17:51,12:17:54,3,12:19:47,12:19:47,,,,5,12:29:32,12:29:32,6,12:30:39,12:30:40,7,12:39:33,12:40:11,8,12:47:40,12:47:40,9,12:55:20,12:55:20
31,8,1,14:19:12,14:19:12,2,14:25:53,14:25:55,3,14:27:29,14:27:29,,,,5,14:37:12,14:37:12,,,,7,14:46:19,14:46:19,8,14:51:19,14:51:40,9,14:55:52,14:55:52
31,8,1,16:14:12,16:14:12,2,16:21:36,16:21:36,3,16:23:36,16:23:43,,,,,,,6,16:35:22,16:35:22,7,16:51:04,16:51:04,8,16:52:40,16:52:40,9,16:56:52,16:56:52
31,8,1,18:23:13,18:23:13,2,18:30:37,18:30:37,3,18:32:38,18:32:42,,,,,,,6,18:42:56,18:42:56,7,18:50:46,18:50:46,8,18:57:22,18:57:22,9,18:59:42,18:59:42
31,8,1,20:03:13,20:03:13,2,20:11:38,20:11:38,3,20:13:27,20:13:27,,,,5,20:22:25,20:22:25,6,20:27:40,20:27:45,7,20:39:40,20:39:42,8,20:41:23,20:41:40,9,20:43:39,20:43:42
31,8,1,22:01:14,22:01:14,2,22:06:57,22:06:57,3,22:08:22,22:08:22,,,,5,22:15:51,22:15:51,6,22:16:46,22:16:46,7,22:21:00,22:21:00,8,22:24:56,22:25:10,9,22:27:14,22:27:14
31,8,1,23:32:45,23:32:45,,,,,,,,,,5,23:41:41,23:41:41,6,23:42:35,23:42:35,,,,,,,,,
