bus_id,route_id,place1,timestamp1_in,timestamp1_out,place2,timestamp2_in,timestamp2_out,place3,timestamp3_in,timestamp3_out,place4,timestamp4_in,timestamp4_out,place5,timestamp5_in,timestamp5_out,place6,timestamp6_in,timestamp6_out,place7,timestamp7_in,timestamp7_out,place8,timestamp8_in,timestamp8_out,place9,timestamp9_in,timestamp9_out
31,8,1,06:05:39,06:05:39,2,06:09:38,06:09:38,3,06:10:43,06:10:43,,,,5,06:18:56,06:18:56,6,06:21:26,06:21:26,7,06:28:27,06:28:27,8,06:30:07,06:30:10,9,06:32:34,06:33:12
31,8,1,08:10:10,08:10:10,2,08:17:26,08:17:26,3,08:18:50,08:18:50,,,,5,08:28:35,08:28:35,6,08:29:44,08:29:44,7,08:44:13,08:44:13,8,08:46:33,08:46:42,9,08:51:07,08:51:11
31,8,1,09:46:10,10:12:41,2,10:20:23,10:20:23,3,10:21:47,10:21:47,,,,5,10:31:28,10:31:28,6,10:34:01,10:34:10,7,10:43:44,10:43:44,8,10:45:52,10:45:52,9,10:48:22,10:48:22
31,8,1,12:11:11,12:11:11,2,12:17:53,12:17:53,3,12:20:04,12:20:11,,,,5,12:29:56,12:29:56,6,12:31:04,12:31:16,7,12:39:45,12:40:40,8,12:43:07,12:43:09,9,12:45:56,12:46:13
31,8,1,14:11:42,14:11:42,2,14:19:11,14:19:11,3,14:21:18,14:21:18,,,,5,14:31:10,14:31:10,6,14:32:15,14:32:41,7,14:39:36,14:39:40,8,14:41:59,14:42:09,9,14:44:28,14:44:28
31,8,1,15:53:13,16:10:13,2,16:16:47,16:16:47,3,16:18:47,16:18:47,,,,5,16:29:10,16:29:10,6,16:30:24,16:30:24,7,16:38:42,16:38:42,8,16:40:43,16:40:43,9,16:42:56,16:43:11
31,8,1,18:21:14,18:21:14,2,18:28:20,18:28:20,3,18:30:44,18:30:44,,,,5,18:39:59,18:39:59,6,18:41:08,18:41:09,7,18:54:16,18:54:16,8,18:56:10,18:56:10,9,18:58:44,18:58:44
31,8,1,20:04:14,20:04:14,2,20:13:17,20:13:17,3,20:14:56,20:14:56,,,,5,20:24:09,20:24:09,6,20:25:12,20:25:12,7,20:31:40,20:31:40,8,20:34:00,20:34:10,9,20:36:13,20:36:13
31,8,1,22:01:45,22:01:45,2,22:08:01,22:08:01,3,22:09:10,22:09:12,,,,,,,6,22:17:45,22:17:45,7,22:24:17,22:24:17,8,22:25:52,22:26:10,9,22:28:21,22:28:21
31,8,1,23:39:46,23:39:46,,,,,,,,,,5,23:54:07,23:54:07,6,23:55:33,23:55:33,,,,,,,,,
